time,value
5.040000,0.248664
5.050000,0.308992
5.060000,0.368100
5.070000,0.425755
5.080000,0.481730
5.090000,0.535804
5.100000,0.587763
5.110000,0.637403
5.120000,0.684527
5.130000,0.728950
5.140000,0.770496
5.150000,0.809001
5.160000,0.844313
5.170000,0.876293
5.180000,0.904815
5.190000,0.929766
5.200000,0.951048
5.210000,0.968576
5.220000,0.982282
5.230000,0.992111
5.240000,0.998025
5.250000,1.000000
5.260000,0.998028
5.270000,0.992118
5.280000,0.982293
5.290000,0.968590
5.300000,0.951065
5.310000,0.929787
5.320000,0.904839
5.330000,0.876320
5.340000,0.844343
5.350000,0.809034
5.360000,0.770531
5.370000,0.728988
5.380000,0.684568
5.390000,0.637446
5.400000,0.587808
5.410000,0.535851
5.420000,0.481779
5.430000,0.425805
5.440000,0.368151
5.450000,0.309045
5.460000,0.248718
5.470000,0.187410
5.480000,0.125362
5.490000,0.062820
5.500000,0.000029
5.510000,-0.062761
5.520000,-0.125304
5.530000,-0.187352
5.540000,-0.248661
5.550000,-0.308989
5.560000,-0.368097
5.570000,-0.425753
5.580000,-0.481728
5.590000,-0.535802
5.600000,-0.587761
5.610000,-0.637401
5.620000,-0.684525
5.630000,-0.728948
5.640000,-0.770494
5.650000,-0.808999
5.660000,-0.844312
5.670000,-0.876292
5.680000,-0.904814
5.690000,-0.929765
5.700000,-0.951047
5.710000,-0.968576
5.720000,-0.982282
5.730000,-0.992111
5.740000,-0.998025
5.750000,-1.000000
5.760000,-0.998029
5.770000,-0.992119
5.780000,-0.982293
5.790000,-0.968591
5.800000,-0.951066
5.810000,-0.929788
5.820000,-0.904840
5.830000,-0.876322
5.840000,-0.844345
5.850000,-0.809035
5.860000,-0.770533
5.870000,-0.728990
5.880000,-0.684570
5.890000,-0.637448
5.900000,-0.587811
5.910000,-0.535853
5.920000,-0.481781
5.930000,-0.425808
5.940000,-0.368154
5.950000,-0.309047
5.960000,-0.248721
5.970000,-0.187412
5.980000,-0.125365
5.990000,-0.062822
6.000000,-0.000032
6.010000,0.062759
6.020000,0.125302
6.030000,0.187350
6.040000,0.248659
6.050000,0.308986
6.060000,0.368095
6.070000,0.425750
6.080000,0.481725
6.090000,0.535800
6.100000,0.587759
6.110000,0.637399
6.120000,0.684523
6.130000,0.728946
6.140000,0.770492
6.150000,0.808998
6.160000,0.844310
6.170000,0.876291
6.180000,0.904813
6.190000,0.929764
6.200000,0.951046
6.210000,0.968575
6.220000,0.982281
6.230000,0.992111
6.240000,0.998025
6.250000,1.000000
6.260000,0.998029
6.270000,0.992119
6.280000,0.982293
6.290000,0.968591
6.300000,0.951067
6.310000,0.929789
6.320000,0.904841
6.330000,0.876323
6.340000,0.844346
6.350000,0.809037
6.360000,0.770535
6.370000,0.728992
6.380000,0.684572
6.390000,0.637450
6.400000,0.587813
6.410000,0.535856
6.420000,0.481784
6.430000,0.425810
6.440000,0.368156
6.450000,0.309050
6.460000,0.248723
6.470000,0.187415
6.480000,0.125367
6.490000,0.062825
6.500000,0.000034
6.510000,-0.062756
6.520000,-0.125299
6.530000,-0.187347
6.540000,-0.248656
6.550000,-0.308984
6.560000,-0.368092
6.570000,-0.425748
6.580000,-0.481723
6.590000,-0.535797
6.600000,-0.587757
6.610000,-0.637397
6.620000,-0.684521
6.630000,-0.728945
6.640000,-0.770491
6.650000,-0.808996
6.660000,-0.844309
6.670000,-0.876290
6.680000,-0.904812
6.690000,-0.929763
6.700000,-0.951046
6.710000,-0.968574
6.720000,-0.982281
6.730000,-0.992110
6.740000,-0.998024
6.750000,-1.000000
6.760000,-0.998029
6.770000,-0.992119
6.780000,-0.982294
6.790000,-0.968592
6.800000,-0.951068
6.810000,-0.929790
6.820000,-0.904842
6.830000,-0.876324
6.840000,-0.844347
6.850000,-0.809038
6.860000,-0.770536
6.870000,-0.728994
6.880000,-0.684574
6.890000,-0.637452
6.900000,-0.587815
6.910000,-0.535858
6.920000,-0.481786
6.930000,-0.425813
6.940000,-0.368159
6.950000,-0.309052
6.960000,-0.248726
6.970000,-0.187418
6.980000,-0.125370
6.990000,-0.062828
7.000000,-0.000037
7.010000,0.062753
7.020000,0.125296
7.030000,0.187345
7.040000,0.248654
7.050000,0.308981
7.060000,0.368090
7.070000,0.425745
7.080000,0.481721
7.090000,0.535795
7.100000,0.587755
7.110000,0.637395
7.120000,0.684520
7.130000,0.728943
7.140000,0.770489
7.150000,0.808995
7.160000,0.844308
7.170000,0.876288
7.180000,0.904811
7.190000,0.929762
7.200000,0.951045
7.210000,0.968574
7.220000,0.982280
7.230000,0.992110
7.240000,0.998024
7.250000,1.000000
7.260000,0.998029
7.270000,0.992120
7.280000,0.982294
7.290000,0.968593
7.300000,0.951068
7.310000,0.929791
7.320000,0.904844
7.330000,0.876325
7.340000,0.844349
7.350000,0.809040
7.360000,0.770538
7.370000,0.728995
7.380000,0.684576
7.390000,0.637454
7.400000,0.587817
7.410000,0.535860
7.420000,0.481788
7.430000,0.425815
7.440000,0.368161
7.450000,0.309055
7.460000,0.248728
7.470000,0.187420
7.480000,0.125373
7.490000,0.062830
7.500000,0.000040
7.510000,-0.062751
7.520000,-0.125294
7.530000,-0.187342
7.540000,-0.248651
7.550000,-0.308979
7.560000,-0.368087
7.570000,-0.425743
7.580000,-0.481718
7.590000,-0.535793
7.600000,-0.587753
7.610000,-0.637393
7.620000,-0.684518
7.630000,-0.728941
7.640000,-0.770487
7.650000,-0.808993
7.660000,-0.844306
7.670000,-0.876287
7.680000,-0.904810
7.690000,-0.929761
7.700000,-0.951044
7.710000,-0.968573
7.720000,-0.982280
7.730000,-0.992110
7.740000,-0.998024
7.750000,-1.000000
7.760000,-0.998029
7.770000,-0.992120
7.780000,-0.982295
7.790000,-0.968593
7.800000,-0.951069
7.810000,-0.929792
7.820000,-0.904845
7.830000,-0.876327
7.840000,-0.844350
7.850000,-0.809041
7.860000,-0.770540
7.870000,-0.728997
7.880000,-0.684578
7.890000,-0.637456
7.900000,-0.587819
7.910000,-0.535862
7.920000,-0.481791
7.930000,-0.425817
7.940000,-0.368164
7.950000,-0.309057
7.960000,-0.248731
7.970000,-0.187423
7.980000,-0.125375
7.990000,-0.062833
8.000000,-0.000042
8.010000,0.062748
8.020000,0.125291
8.030000,0.187339
8.040000,0.248649
8.050000,0.308976
8.060000,0.368085
8.070000,0.425741
8.080000,0.481716
8.090000,0.535791
8.100000,0.587750
8.110000,0.637391
8.120000,0.684516
8.130000,0.728939
8.140000,0.770486
8.150000,0.808992
8.160000,0.844305
8.170000,0.876286
8.180000,0.904809
8.190000,0.929760
8.200000,0.951043
8.210000,0.968572
8.220000,0.982279
8.230000,0.992109
8.240000,0.998024
8.250000,1.000000
8.260000,0.998029
8.270000,0.992120
8.280000,0.982295
8.290000,0.968594
8.300000,0.951070
8.310000,0.929793
8.320000,0.904846
8.330000,0.876328
8.340000,0.844352
8.350000,0.809043
8.360000,0.770542
8.370000,0.728999
8.380000,0.684580
8.390000,0.637458
8.400000,0.587821
8.410000,0.535864
8.420000,0.481793
8.430000,0.425820
8.440000,0.368166
8.450000,0.309060
8.460000,0.248733
8.470000,0.187425
8.480000,0.125378
8.490000,0.062835
8.500000,0.000045
8.510000,-0.062745
8.520000,-0.125288
8.530000,-0.187337
8.540000,-0.248646
8.550000,-0.308974
8.560000,-0.368082
8.570000,-0.425738
8.580000,-0.481714
8.590000,-0.535788
8.600000,-0.587748
8.610000,-0.637389
8.620000,-0.684514
8.630000,-0.728937
8.640000,-0.770484
8.650000,-0.808990
8.660000,-0.844303
8.670000,-0.876285
8.680000,-0.904807
8.690000,-0.929760
8.700000,-0.951042
8.710000,-0.968572
8.720000,-0.982279
8.730000,-0.992109
8.740000,-0.998024
8.750000,-1.000000
8.760000,-0.998030
8.770000,-0.992121
8.780000,-0.982296
8.790000,-0.968595
8.800000,-0.951071
8.810000,-0.929794
8.820000,-0.904847
8.830000,-0.876329
8.840000,-0.844353
8.850000,-0.809045
8.860000,-0.770543
8.870000,-0.729001
8.880000,-0.684581
8.890000,-0.637460
8.900000,-0.587823
8.910000,-0.535867
8.920000,-0.481795
8.930000,-0.425822
8.940000,-0.368169
8.950000,-0.309062
8.960000,-0.248736
8.970000,-0.187428
8.980000,-0.125381
8.990000,-0.062838
9.000000,-0.000048
9.010000,0.062743
9.020000,0.125286
9.030000,0.187334
9.040000,0.248643
9.050000,0.308971
9.060000,0.368080
9.070000,0.425736
9.080000,0.481711
9.090000,0.535786
9.100000,0.587746
9.110000,0.637387
9.120000,0.684512
9.130000,0.728935
9.140000,0.770482
9.150000,0.808988
9.160000,0.844302
9.170000,0.876283
9.180000,0.904806
9.190000,0.929759
9.200000,0.951041
9.210000,0.968571
9.220000,0.982278
9.230000,0.992109
9.240000,0.998024
9.250000,1.000000
9.260000,0.998030
9.270000,0.992121
9.280000,0.982296
9.290000,0.968595
9.300000,0.951072
9.310000,0.929795
9.320000,0.904848
9.330000,0.876331
9.340000,0.844354
9.350000,0.809046
9.360000,0.770545
9.370000,0.729003
9.380000,0.684583
9.390000,0.637462
9.400000,0.587826
9.410000,0.535869
9.420000,0.481797
9.430000,0.425825
9.440000,0.368171
9.450000,0.309065
9.460000,0.248739
9.470000,0.187431
9.480000,0.125383
9.490000,0.062841
9.500000,0.000050
9.510000,-0.062740
9.520000,-0.125283
9.530000,-0.187332
9.540000,-0.248641
9.550000,-0.308969
9.560000,-0.368077
9.570000,-0.425733
9.580000,-0.481709
9.590000,-0.535784
9.600000,-0.587744
9.610000,-0.637385
9.620000,-0.684510
9.630000,-0.728934
9.640000,-0.770481
9.650000,-0.808987
9.660000,-0.844300
9.670000,-0.876282
9.680000,-0.904805
9.690000,-0.929758
9.700000,-0.951041
9.710000,-0.968570
9.720000,-0.982278
9.730000,-0.992108
9.740000,-0.998023
9.750000,-1.000000
9.760000,-0.998030
9.770000,-0.992121
9.780000,-0.982297
9.790000,-0.968596
9.800000,-0.951073
9.810000,-0.929796
9.820000,-0.904849
9.830000,-0.876332
9.840000,-0.844356
9.850000,-0.809048
9.860000,-0.770547
9.870000,-0.729004
9.880000,-0.684585
9.890000,-0.637464
9.900000,-0.587828
9.910000,-0.535871
9.920000,-0.481800
9.930000,-0.425827
9.940000,-0.368174
9.950000,-0.309067
9.960000,-0.248741
9.970000,-0.187433
9.980000,-0.125386
9.990000,-0.062843
10.000000,-0.000053
