time,value
130.000000,-3.458050
131.000000,-3.301651
132.000000,-3.139301
133.000000,-2.971293
134.000000,-2.797930
135.000000,-2.619523
136.000000,-2.436396
137.000000,-2.248877
138.000000,-2.057305
139.000000,-1.862024
140.000000,-1.663388
141.000000,-1.461754
142.000000,-1.257485
143.000000,-1.050950
144.000000,-0.842520
145.000000,-0.632572
146.000000,-0.421484
147.000000,-0.209636
148.000000,0.002590
149.000000,0.214811
150.000000,0.426645
151.000000,0.637710
152.000000,0.847625
153.000000,1.056013
154.000000,1.262498
155.000000,1.466707
156.000000,1.668272
157.000000,1.866831
158.000000,2.062025
159.000000,2.253502
160.000000,2.440918
161.000000,2.623934
162.000000,2.802221
163.000000,2.975458
164.000000,3.143331
165.000000,3.305539
166.000000,3.461790
167.000000,3.611801
168.000000,3.755302
169.000000,3.892035
170.000000,4.021753
171.000000,4.144222
172.000000,4.259222
173.000000,4.366545
174.000000,4.465998
175.000000,4.557402
176.000000,4.640592
177.000000,4.715417
178.000000,4.781744
179.000000,4.839452
180.000000,4.888438
181.000000,4.928613
182.000000,4.959905
183.000000,4.982258
184.000000,4.995630
185.000000,4.999999
186.000000,4.995356
187.000000,4.981709
188.000000,4.959084
189.000000,4.927520
190.000000,4.887075
191.000000,4.837822
192.000000,4.779850
193.000000,4.713262
194.000000,4.638180
195.000000,4.554738
196.000000,4.463086
197.000000,4.363390
198.000000,4.255830
199.000000,4.140600
200.000000,4.017906
201.000000,3.887971
202.000000,3.751028
203.000000,3.607325
204.000000,3.457120
205.000000,3.300684
206.000000,3.138299
207.000000,2.970257
208.000000,2.796862
209.000000,2.618426
210.000000,2.435271
211.000000,2.247726
212.000000,2.056130
213.000000,1.860829
214.000000,1.662173
215.000000,1.460522
216.000000,1.256238
217.000000,1.049690
218.000000,0.841250
219.000000,0.631294
220.000000,0.420200
221.000000,0.208349
222.000000,-0.003878
223.000000,-0.216098
224.000000,-0.427928
225.000000,-0.638988
226.000000,-0.848895
227.000000,-1.057272
228.000000,-1.263744
229.000000,-1.467938
230.000000,-1.669486
231.000000,-1.868026
232.000000,-2.063198
233.000000,-2.254652
234.000000,-2.442042
235.000000,-2.625031
236.000000,-2.803288
237.000000,-2.976493
238.000000,-3.144333
239.000000,-3.306506
240.000000,-3.462719
241.000000,-3.612692
242.000000,-3.756152
243.000000,-3.892843
244.000000,-4.022518
245.000000,-4.144943
246.000000,-4.259897
247.000000,-4.367173
248.000000,-4.466577
249.000000,-4.557932
250.000000,-4.641071
251.000000,-4.715846
252.000000,-4.782120
253.000000,-4.839776
254.000000,-4.888709
255.000000,-4.928830
256.000000,-4.960068
257.000000,-4.982366
258.000000,-4.995684
259.000000,-4.999998
260.000000,-4.995300
261.000000,-4.981599
262.000000,-4.958919
263.000000,-4.927301
264.000000,-4.886803
265.000000,-4.837497
266.000000,-4.779472
267.000000,-4.712832
268.000000,-4.637698
269.000000,-4.554206
270.000000,-4.462505
271.000000,-4.362761
272.000000,-4.255154
273.000000,-4.139877
274.000000,-4.017139
275.000000,-3.887161
276.000000,-3.750176
277.000000,-3.606433
278.000000,-3.456189
279.000000,-3.299716
280.000000,-3.137295
281.000000,-2.969221
282.000000,-2.795794
283.000000,-2.617328
284.000000,-2.434145
285.000000,-2.246575
286.000000,-2.054956
287.000000,-1.859633
288.000000,-1.660958
289.000000,-1.459290
290.000000,-1.254991
291.000000,-1.048430
292.000000,-0.839980
293.000000,-0.630016
294.000000,-0.418916
295.000000,-0.207061
296.000000,0.005167
297.000000,0.217385
298.000000,0.429212
299.000000,0.640265
300.000000,0.850164
301.000000,1.058531
302.000000,1.264990
303.000000,1.469170
304.000000,1.670701
305.000000,1.869221
306.000000,2.064372
307.000000,2.255802
308.000000,2.443166
309.000000,2.626127
310.000000,2.804355
311.000000,2.977528
312.000000,3.145335
313.000000,3.307472
314.000000,3.463649
315.000000,3.613582
316.000000,3.757003
317.000000,3.893652
318.000000,4.023283
319.000000,4.145663
320.000000,4.260571
321.000000,4.367800
322.000000,4.467156
323.000000,4.558461
324.000000,4.641550
325.000000,4.716274
326.000000,4.782496
327.000000,4.840099
328.000000,4.888979
329.000000,4.929047
330.000000,4.960230
331.000000,4.982474
332.000000,4.995737
333.000000,4.999997
334.000000,4.995244
335.000000,4.981488
336.000000,4.958754
337.000000,4.927082
338.000000,4.886530
339.000000,4.837171
340.000000,4.779093
341.000000,4.712402
342.000000,4.637217
343.000000,4.553674
344.000000,4.461924
345.000000,4.362132
346.000000,4.254477
347.000000,4.139155
348.000000,4.016372
349.000000,3.886351
350.000000,3.749324
351.000000,3.605540
352.000000,3.455258
353.000000,3.298748
354.000000,3.136292
355.000000,2.968184
356.000000,2.794726
357.000000,2.616231
358.000000,2.433020
359.000000,2.245424
360.000000,2.053781
361.000000,1.858437
362.000000,1.659743
363.000000,1.458057
364.000000,1.253744
365.000000,1.047171
366.000000,0.838710
367.000000,0.628738
368.000000,0.417632
369.000000,0.205774
370.000000,-0.006455
371.000000,-0.218672
372.000000,-0.430496
373.000000,-0.641543
374.000000,-0.851434
375.000000,-1.059790
376.000000,-1.266237
377.000000,-1.470401
378.000000,-1.671915
379.000000,-1.870416
380.000000,-2.065545
381.000000,-2.256951
382.000000,-2.444290
383.000000,-2.627223
384.000000,-2.805421
385.000000,-2.978563
386.000000,-3.146336
387.000000,-3.308438
388.000000,-3.464578
389.000000,-3.614472
390.000000,-3.757853
391.000000,-3.894460
392.000000,-4.024048
393.000000,-4.146383
394.000000,-4.261245
395.000000,-4.368427
396.000000,-4.467735
397.000000,-4.558990
398.000000,-4.642029
399.000000,-4.716701
400.000000,-4.782872
401.000000,-4.840422
402.000000,-4.889249
403.000000,-4.929263
404.000000,-4.960392
405.000000,-4.982582
406.000000,-4.995790
407.000000,-4.999995
408.000000,-4.995188
409.000000,-4.981377
410.000000,-4.958589
411.000000,-4.926863
412.000000,-4.886257
413.000000,-4.836845
414.000000,-4.778714
415.000000,-4.711971
416.000000,-4.636735
417.000000,-4.553142
418.000000,-4.461342
419.000000,-4.361502
420.000000,-4.253800
421.000000,-4.138432
422.000000,-4.015605
423.000000,-3.885540
424.000000,-3.748472
425.000000,-3.604648
426.000000,-3.454327
427.000000,-3.297780
428.000000,-3.135289
429.000000,-2.967147
430.000000,-2.793657
431.000000,-2.615133
432.000000,-2.431894
433.000000,-2.244273
434.000000,-2.052607
435.000000,-1.857241
436.000000,-1.658528
437.000000,-1.456825
438.000000,-1.252497
439.000000,-1.045911
440.000000,-0.837440
441.000000,-0.627460
442.000000,-0.416349
443.000000,-0.204487
444.000000,0.007743
445.000000,0.219959
446.000000,0.431779
447.000000,0.642821
448.000000,0.852703
449.000000,1.061049
450.000000,1.267483
451.000000,1.471632
452.000000,1.673129
453.000000,1.871610
454.000000,2.066718
455.000000,2.258101
456.000000,2.445414
457.000000,2.628319
458.000000,2.806488
459.000000,2.979597
460.000000,3.147337
461.000000,3.309404
462.000000,3.465506
463.000000,3.615362
464.000000,3.758702
465.000000,3.895268
466.000000,4.024812
467.000000,4.147103
468.000000,4.261919
469.000000,4.369053
470.000000,4.468313
471.000000,4.559519
472.000000,4.642508
473.000000,4.717129
474.000000,4.783247
475.000000,4.840745
476.000000,4.889518
477.000000,4.929478
478.000000,4.960554
479.000000,4.982689
480.000000,4.995843
481.000000,4.999993
482.000000,4.995131
483.000000,4.981266
484.000000,4.958423
485.000000,4.926643
486.000000,4.885984
487.000000,4.836518
488.000000,4.778335
489.000000,4.711540
490.000000,4.636253
491.000000,4.552609
492.000000,4.460761
493.000000,4.360872
494.000000,4.253123
495.000000,4.137709
496.000000,4.014837
497.000000,3.884729
498.000000,3.747619
499.000000,3.603755
500.000000,3.453395
501.000000,3.296811
502.000000,3.134285
503.000000,2.966110
504.000000,2.792589
505.000000,2.614035
506.000000,2.430769
507.000000,2.243122
508.000000,2.051432
509.000000,1.856045
510.000000,1.657312
511.000000,1.455592
512.000000,1.251249
513.000000,1.044651
514.000000,0.836170
515.000000,0.626182
516.000000,0.415065
517.000000,0.203200
518.000000,-0.009031
519.000000,-0.221246
520.000000,-0.433063
521.000000,-0.644098
522.000000,-0.853973
523.000000,-1.062308
524.000000,-1.268729
525.000000,-1.472863
526.000000,-1.674343
527.000000,-1.872805
528.000000,-2.067891
529.000000,-2.259250
530.000000,-2.446538
531.000000,-2.629415
532.000000,-2.807554
533.000000,-2.980632
534.000000,-3.148338
535.000000,-3.310370
536.000000,-3.466435
537.000000,-3.616252
538.000000,-3.759552
539.000000,-3.896075
540.000000,-4.025577
541.000000,-4.147822
542.000000,-4.262592
543.000000,-4.369680
544.000000,-4.468891
545.000000,-4.560048
546.000000,-4.642986
547.000000,-4.717556
548.000000,-4.783622
549.000000,-4.841068
550.000000,-4.889787
551.000000,-4.929694
552.000000,-4.960715
553.000000,-4.982796
554.000000,-4.995895
555.000000,-4.999991
556.000000,-4.995074
557.000000,-4.981155
558.000000,-4.958257
559.000000,-4.926423
560.000000,-4.885710
561.000000,-4.836191
562.000000,-4.777956
563.000000,-4.711108
564.000000,-4.635770
565.000000,-4.552077
566.000000,-4.460178
567.000000,-4.360241
568.000000,-4.252446
569.000000,-4.136986
570.000000,-4.014069
571.000000,-3.883918
572.000000,-3.746766
573.000000,-3.602862
574.000000,-3.452463
575.000000,-3.295842
576.000000,-3.133281
577.000000,-2.965073
578.000000,-2.791520
579.000000,-2.612936
580.000000,-2.429643
581.000000,-2.241970
582.000000,-2.050257
583.000000,-1.854848
584.000000,-1.656097
585.000000,-1.454360
586.000000,-1.250002
587.000000,-1.043391
588.000000,-0.834900
589.000000,-0.624903
590.000000,-0.413781
591.000000,-0.201913
592.000000,0.010320
593.000000,0.222533
594.000000,0.434346
595.000000,0.645376
596.000000,0.855242
597.000000,1.063567
598.000000,1.269975
599.000000,1.474095
600.000000,1.675557
601.000000,1.873999
602.000000,2.069064
603.000000,2.260400
604.000000,2.447661
605.000000,2.630511
606.000000,2.808620
607.000000,2.981666
608.000000,3.149339
609.000000,3.311335
610.000000,3.467363
611.000000,3.617142
612.000000,3.760401
613.000000,3.896883
614.000000,4.026341
615.000000,4.148542
616.000000,4.263266
617.000000,4.370306
618.000000,4.469469
619.000000,4.560576
620.000000,4.643464
621.000000,4.717982
622.000000,4.783997
623.000000,4.841390
624.000000,4.890056
625.000000,4.929909
626.000000,4.960876
627.000000,4.982902
628.000000,4.995947
629.000000,4.999988
630.000000,4.995017
631.000000,4.981043
632.000000,4.958091
633.000000,4.926203
634.000000,4.885436
635.000000,4.835864
636.000000,4.777576
637.000000,4.710677
638.000000,4.635287
639.000000,4.551543
640.000000,4.459596
641.000000,4.359611
642.000000,4.251768
643.000000,4.136262
644.000000,4.013301
645.000000,3.883106
646.000000,3.745913
647.000000,3.601968
648.000000,3.451531
649.000000,3.294873
650.000000,3.132277
651.000000,2.964035
652.000000,2.790451
653.000000,2.611838
654.000000,2.428517
655.000000,2.240819
656.000000,2.049082
657.000000,1.853652
658.000000,1.654881
659.000000,1.453127
660.000000,1.248755
661.000000,1.042131
662.000000,0.833629
663.000000,0.623625
664.000000,0.412497
665.000000,0.200625
666.000000,-0.011608
667.000000,-0.223820
668.000000,-0.435629
669.000000,-0.646653
670.000000,-0.856512
671.000000,-1.064826
672.000000,-1.271221
673.000000,-1.475326
674.000000,-1.676771
675.000000,-1.875194
676.000000,-2.070237
677.000000,-2.261549
678.000000,-2.448784
679.000000,-2.631606
680.000000,-2.809685
681.000000,-2.982700
682.000000,-3.150339
683.000000,-3.312300
684.000000,-3.468291
685.000000,-3.618031
686.000000,-3.761250
687.000000,-3.897690
688.000000,-4.027104
689.000000,-4.149261
690.000000,-4.263939
691.000000,-4.370931
692.000000,-4.470046
693.000000,-4.561104
694.000000,-4.643941
695.000000,-4.718409
696.000000,-4.784372
697.000000,-4.841711
698.000000,-4.890325
699.000000,-4.930124
700.000000,-4.961037
701.000000,-4.983009
702.000000,-4.995999
703.000000,-4.999985
704.000000,-4.994959
705.000000,-4.980930
706.000000,-4.957924
707.000000,-4.925982
708.000000,-4.885162
709.000000,-4.835536
710.000000,-4.777196
711.000000,-4.710245
712.000000,-4.634804
713.000000,-4.551010
714.000000,-4.459013
715.000000,-4.358980
716.000000,-4.251090
717.000000,-4.135538
718.000000,-4.012532
719.000000,-3.882294
720.000000,-3.745059
721.000000,-3.601074
722.000000,-3.450599
723.000000,-3.293904
724.000000,-3.131273
725.000000,-2.962998
726.000000,-2.789382
727.000000,-2.610739
728.000000,-2.427391
729.000000,-2.239667
730.000000,-2.047907
731.000000,-1.852455
732.000000,-1.653665
733.000000,-1.451895
734.000000,-1.247507
735.000000,-1.040871
736.000000,-0.832359
737.000000,-0.622347
738.000000,-0.411213
739.000000,-0.199338
740.000000,0.012896
741.000000,0.225107
742.000000,0.436913
743.000000,0.647931
744.000000,0.857781
745.000000,1.066085
746.000000,1.272467
747.000000,1.476556
748.000000,1.677984
749.000000,1.876388
750.000000,2.071409
751.000000,2.262697
752.000000,2.449907
753.000000,2.632702
754.000000,2.810751
755.000000,2.983734
756.000000,3.151340
757.000000,3.313265
758.000000,3.469219
759.000000,3.618920
760.000000,3.762099
761.000000,3.898497
762.000000,4.027868
763.000000,4.149979
764.000000,4.264611
765.000000,4.371557
766.000000,4.470623
767.000000,4.561632
768.000000,4.644419
769.000000,4.718835
770.000000,4.784746
771.000000,4.842033
772.000000,4.890593
773.000000,4.930338
774.000000,4.961197
775.000000,4.983115
776.000000,4.996050
777.000000,4.999982
778.000000,4.994901
779.000000,4.980818
780.000000,4.957757
781.000000,4.925761
782.000000,4.884887
783.000000,4.835208
784.000000,4.776815
785.000000,4.709812
786.000000,4.634321
787.000000,4.550476
788.000000,4.458430
789.000000,4.358349
790.000000,4.250411
791.000000,4.134814
792.000000,4.011763
793.000000,3.881482
794.000000,3.744206
795.000000,3.600181
796.000000,3.449667
797.000000,3.292935
798.000000,3.130268
799.000000,2.961960
800.000000,2.788313
801.000000,2.609640
802.000000,2.426264
803.000000,2.238515
804.000000,2.046731
805.000000,1.851259
806.000000,1.652449
807.000000,1.450662
808.000000,1.246259
809.000000,1.039611
810.000000,0.831089
811.000000,0.621069
812.000000,0.409929
813.000000,0.198051
814.000000,-0.014185
815.000000,-0.226394
816.000000,-0.438196
817.000000,-0.649208
818.000000,-0.859050
819.000000,-1.067343
820.000000,-1.273713
821.000000,-1.477787
822.000000,-1.679198
823.000000,-1.877582
824.000000,-2.072582
825.000000,-2.263846
826.000000,-2.451030
827.000000,-2.633797
828.000000,-2.811816
829.000000,-2.984768
830.000000,-3.152340
831.000000,-3.314230
832.000000,-3.470147
833.000000,-3.619809
834.000000,-3.762947
835.000000,-3.899303
836.000000,-4.028631
837.000000,-4.150698
838.000000,-4.265284
839.000000,-4.372182
840.000000,-4.471200
841.000000,-4.562159
842.000000,-4.644896
843.000000,-4.719261
844.000000,-4.785120
845.000000,-4.842354
846.000000,-4.890861
847.000000,-4.930552
848.000000,-4.961357
849.000000,-4.983220
850.000000,-4.996102
851.000000,-4.999978
852.000000,-4.994843
853.000000,-4.980705
854.000000,-4.957590
855.000000,-4.925540
856.000000,-4.884612
857.000000,-4.834880
858.000000,-4.776434
859.000000,-4.709380
860.000000,-4.633837
861.000000,-4.549942
862.000000,-4.457847
863.000000,-4.357717
864.000000,-4.249733
865.000000,-4.134089
866.000000,-4.010994
867.000000,-3.880670
868.000000,-3.743352
869.000000,-3.599286
870.000000,-3.448734
871.000000,-3.291965
872.000000,-3.129264
873.000000,-2.960922
874.000000,-2.787243
875.000000,-2.608541
876.000000,-2.425138
877.000000,-2.237363
878.000000,-2.045556
879.000000,-1.850062
880.000000,-1.651233
881.000000,-1.449429
882.000000,-1.245012
883.000000,-1.038351
884.000000,-0.829818
885.000000,-0.619790
886.000000,-0.408645
887.000000,-0.196763
888.000000,0.015473
889.000000,0.227681
890.000000,0.439480
891.000000,0.650485
892.000000,0.860319
893.000000,1.068602
894.000000,1.274959
895.000000,1.479018
896.000000,1.680411
897.000000,1.878776
898.000000,2.073754
899.000000,2.264995
900.000000,2.452153
901.000000,2.634892
902.000000,2.812882
903.000000,2.985801
904.000000,3.153340
905.000000,3.315194
906.000000,3.471074
907.000000,3.620698
908.000000,3.763795
909.000000,3.900109
910.000000,4.029394
911.000000,4.151416
912.000000,4.265956
913.000000,4.372807
914.000000,4.471776
915.000000,4.562686
916.000000,4.645372
917.000000,4.719686
918.000000,4.785493
919.000000,4.842675
920.000000,4.891128
921.000000,4.930766
922.000000,4.961517
923.000000,4.983326
924.000000,4.996152
925.000000,4.999974
926.000000,4.994784
927.000000,4.980592
928.000000,4.957422
929.000000,4.925318
930.000000,4.884337
931.000000,4.834552
932.000000,4.776053
933.000000,4.708947
934.000000,4.633353
935.000000,4.549408
936.000000,4.457263
937.000000,4.357085
938.000000,4.249054
939.000000,4.133364
940.000000,4.010225
941.000000,3.879858
942.000000,3.742498
943.000000,3.598392
944.000000,3.447801
945.000000,3.290996
946.000000,3.128259
947.000000,2.959884
948.000000,2.786174
949.000000,2.607442
950.000000,2.424011
951.000000,2.236211
952.000000,2.044380
953.000000,1.848865
954.000000,1.650017
955.000000,1.448196
956.000000,1.243764
957.000000,1.037091
958.000000,0.828548
959.000000,0.618512
960.000000,0.407361
961.000000,0.195476
962.000000,-0.016761
963.000000,-0.228968
964.000000,-0.440763
965.000000,-0.651763
966.000000,-0.861588
967.000000,-1.069861
968.000000,-1.276205
969.000000,-1.480249
970.000000,-1.681625
971.000000,-1.879970
972.000000,-2.074926
973.000000,-2.266143
974.000000,-2.453276
975.000000,-2.635987
976.000000,-2.813947
977.000000,-2.986835
978.000000,-3.154339
979.000000,-3.316159
980.000000,-3.472001
981.000000,-3.621586
982.000000,-3.764643
983.000000,-3.900915
984.000000,-4.030157
985.000000,-4.152134
986.000000,-4.266628
987.000000,-4.373431
988.000000,-4.472353
989.000000,-4.563213
990.000000,-4.645849
991.000000,-4.720111
992.000000,-4.785866
993.000000,-4.842995
994.000000,-4.891396
995.000000,-4.930980
996.000000,-4.961676
997.000000,-4.983431
998.000000,-4.996203
999.000000,-4.999970
1000.000000,-4.994725
1001.000000,-4.980478
1002.000000,-4.957255
1003.000000,-4.925096
1004.000000,-4.884061
1005.000000,-4.834223
1006.000000,-4.775672
1007.000000,-4.708513
1008.000000,-4.632868
1009.000000,-4.548873
1010.000000,-4.456679
1011.000000,-4.356453
1012.000000,-4.248375
1013.000000,-4.132639
1014.000000,-4.009455
1015.000000,-3.879045
1016.000000,-3.741643
1017.000000,-3.597497
1018.000000,-3.446868
1019.000000,-3.290026
1020.000000,-3.127254
1021.000000,-2.958845
1022.000000,-2.785104
1023.000000,-2.606343
1024.000000,-2.422884
1025.000000,-2.235058
1026.000000,-2.043204
1027.000000,-1.847668
1028.000000,-1.648801
1029.000000,-1.446963
1030.000000,-1.242516
1031.000000,-1.035830
1032.000000,-0.827277
1033.000000,-0.617233
1034.000000,-0.406077
1035.000000,-0.194189
1036.000000,0.018050
1037.000000,0.230255
1038.000000,0.442046
1039.000000,0.653040
1040.000000,0.862857
1041.000000,1.071119
1042.000000,1.277450
1043.000000,1.481479
1044.000000,1.682838
1045.000000,1.881163
1046.000000,2.076098
1047.000000,2.267292
1048.000000,2.454398
1049.000000,2.637081
1050.000000,2.815011
1051.000000,2.987868
1052.000000,3.155339
1053.000000,3.317123
1054.000000,3.472928
1055.000000,3.622474
1056.000000,3.765491
1057.000000,3.901721
1058.000000,4.030919
1059.000000,4.152852
1060.000000,4.267299
1061.000000,4.374056
1062.000000,4.472928
1063.000000,4.563739
1064.000000,4.646325
1065.000000,4.720536
1066.000000,4.786239
1067.000000,4.843315
1068.000000,4.891662
1069.000000,4.931193
1070.000000,4.961836
1071.000000,4.983535
1072.000000,4.996253
1073.000000,4.999965
1074.000000,4.994666
1075.000000,4.980364
1076.000000,4.957086
1077.000000,4.924874
1078.000000,4.883785
1079.000000,4.833894
1080.000000,4.775290
1081.000000,4.708080
1082.000000,4.632384
1083.000000,4.548338
1084.000000,4.456095
1085.000000,4.355821
1086.000000,4.247695
1087.000000,4.131914
1088.000000,4.008686
1089.000000,3.878232
1090.000000,3.740788
1091.000000,3.596603
1092.000000,3.445934
1093.000000,3.289055
1094.000000,3.126248
1095.000000,2.957807
1096.000000,2.784034
1097.000000,2.605243
1098.000000,2.421757
1099.000000,2.233906
1100.000000,2.042029
1101.000000,1.846471
1102.000000,1.647585
1103.000000,1.445729
1104.000000,1.241268
1105.000000,1.034570
1106.000000,0.826007
1107.000000,0.615955
1108.000000,0.404793
1109.000000,0.192901
1110.000000,-0.019338
1111.000000,-0.231542
1112.000000,-0.443329
1113.000000,-0.654317
1114.000000,-0.864126
1115.000000,-1.072377
1116.000000,-1.278696
1117.000000,-1.482710
1118.000000,-1.684051
1119.000000,-1.882357
1120.000000,-2.077270
1121.000000,-2.268440
1122.000000,-2.455521
1123.000000,-2.638176
1124.000000,-2.816076
1125.000000,-2.988901
1126.000000,-3.156338
1127.000000,-3.318087
1128.000000,-3.473855
1129.000000,-3.623362
1130.000000,-3.766339
1131.000000,-3.902527
1132.000000,-4.031681
1133.000000,-4.153569
1134.000000,-4.267971
1135.000000,-4.374680
1136.000000,-4.473504
1137.000000,-4.564266
1138.000000,-4.646801
1139.000000,-4.720961
1140.000000,-4.786611
1141.000000,-4.843635
1142.000000,-4.891929
1143.000000,-4.931406
1144.000000,-4.961994
1145.000000,-4.983639
1146.000000,-4.996302
1147.000000,-4.999960
1148.000000,-4.994606
1149.000000,-4.980250
1150.000000,-4.956918
1151.000000,-4.924651
1152.000000,-4.883509
1153.000000,-4.833564
1154.000000,-4.774908
1155.000000,-4.707646
1156.000000,-4.631899
1157.000000,-4.547803
1158.000000,-4.455511
1159.000000,-4.355188
1160.000000,-4.247016
1161.000000,-4.131188
1162.000000,-4.007915
1163.000000,-3.877419
1164.000000,-3.739934
1165.000000,-3.595708
1166.000000,-3.445001
1167.000000,-3.288085
1168.000000,-3.125243
1169.000000,-2.956768
1170.000000,-2.782964
1171.000000,-2.604144
1172.000000,-2.420630
1173.000000,-2.232753
1174.000000,-2.040853
1175.000000,-1.845273
1176.000000,-1.646368
1177.000000,-1.444496
1178.000000,-1.240020
1179.000000,-1.033309
1180.000000,-0.824736
1181.000000,-0.614676
1182.000000,-0.403509
1183.000000,-0.191614
1184.000000,0.020626
1185.000000,0.232829
1186.000000,0.444613
1187.000000,0.655595
1188.000000,0.865395
1189.000000,1.073636
1190.000000,1.279941
1191.000000,1.483940
1192.000000,1.685264
1193.000000,1.883550
1194.000000,2.078442
1195.000000,2.269588
1196.000000,2.456643
1197.000000,2.639270
1198.000000,2.817140
1199.000000,2.989933
1200.000000,3.157337
1201.000000,3.319050
1202.000000,3.474781
1203.000000,3.624250
1204.000000,3.767186
1205.000000,3.903332
1206.000000,4.032443
1207.000000,4.154286
1208.000000,4.268641
1209.000000,4.375303
1210.000000,4.474079
1211.000000,4.564791
1212.000000,4.647276
1213.000000,4.721385
1214.000000,4.786984
1215.000000,4.843955
1216.000000,4.892195
1217.000000,4.931618
1218.000000,4.962153
1219.000000,4.983743
1220.000000,4.996352
1221.000000,4.999955
1222.000000,4.994546
1223.000000,4.980135
1224.000000,4.956749
1225.000000,4.924428
1226.000000,4.883232
1227.000000,4.833235
1228.000000,4.774526
1229.000000,4.707212
1230.000000,4.631413
1231.000000,4.547268
1232.000000,4.454926
1233.000000,4.354555
1234.000000,4.246335
1235.000000,4.130463
1236.000000,4.007145
1237.000000,3.876605
1238.000000,3.739078
1239.000000,3.594812
1240.000000,3.444067
1241.000000,3.287114
1242.000000,3.124237
1243.000000,2.955729
1244.000000,2.781893
1245.000000,2.603044
1246.000000,2.419502
1247.000000,2.231600
1248.000000,2.039676
1249.000000,1.844076
1250.000000,1.645152
1251.000000,1.443263
1252.000000,1.238772
1253.000000,1.032049
1254.000000,0.823465
1255.000000,0.613398
1256.000000,0.402225
1257.000000,0.190327
1258.000000,-0.021914
1259.000000,-0.234116
1260.000000,-0.445896
1261.000000,-0.656872
1262.000000,-0.866664
1263.000000,-1.074894
1264.000000,-1.281187
1265.000000,-1.485170
1266.000000,-1.686477
1267.000000,-1.884744
1268.000000,-2.079614
1269.000000,-2.270736
1270.000000,-2.457765
1271.000000,-2.640364
1272.000000,-2.818205
1273.000000,-2.990966
1274.000000,-3.158336
1275.000000,-3.320014
1276.000000,-3.475708
1277.000000,-3.625137
1278.000000,-3.768033
1279.000000,-3.904137
1280.000000,-4.033204
1281.000000,-4.155003
1282.000000,-4.269312
1283.000000,-4.375927
1284.000000,-4.474654
1285.000000,-4.565317
1286.000000,-4.647751
1287.000000,-4.721809
1288.000000,-4.787356
1289.000000,-4.844274
1290.000000,-4.892461
1291.000000,-4.931830
1292.000000,-4.962311
1293.000000,-4.983847
1294.000000,-4.996401
1295.000000,-4.999949
1296.000000,-4.994486
1297.000000,-4.980021
1298.000000,-4.956579
1299.000000,-4.924205
1300.000000,-4.882955
1301.000000,-4.832904
1302.000000,-4.774143
1303.000000,-4.706777
